price_main,rooms,area,floor,building_type,materials,district,building_type_old,materials_old,district_old,house_age,price_per_meter,repair
1934150,1,34.0,1,0.6550778971785186,0.7173560908995228,0.5850972729404622,чеський проект,панельні,Харківський,48,56887,0.0
1704350,1,34.0,1,0.7559753651467324,0.3894183423086505,0.5850972729404622,гостинка,цегляний будинок,Харківський,40,50128,0.0
2566100,3,72.0,1,0.5994847028790594,0.5646424733950354,0.5850972729404622,серія КТ,утеплена панель,Харківський,36,35640,2.0
3060170,3,75.0,1,0.479425538604203,0.5646424733950354,0.5850972729404622,серія 96,утеплена панель,Харківський,44,40802,2.0
3447000,3,84.7,1,0.415571854993052,0.5646424733950354,0.5850972729404622,АППС,утеплена панель,Харківський,36,40697,2.0
2451200,2,51.0,1,0.479425538604203,0.5646424733950354,0.5850972729404622,серія 96,утеплена панель,Харківський,40,48063,0.0
2665000,3,72.8,1,0.479425538604203,0.5646424733950354,0.5850972729404622,серія 96,утеплена панель,Харківський,36,36607,2.0
1761800,1,36.0,1,0.7559753651467324,0.3894183423086505,0.5850972729404622,гостинка,цегляний будинок,Харківський,38,48939,0.0
2566100,3,70.0,1,0.479425538604203,0.5646424733950354,0.5850972729404622,серія 96,утеплена панель,Харківський,37,36659,2.0
3485300,3,98.0,1,0.349598808135342,0.5646424733950354,0.5850972729404622,серія Т,утеплена панель,Харківський,39,35564,2.0
2872500,3,66.0,1,0.1423717297922636,0.3894183423086505,0.5850972729404622,серія 87,цегляний будинок,Харківський,36,43523,2.0
2677170,3,70.4,1,0.479425538604203,0.5646424733950354,0.5850972729404622,серія 96,утеплена панель,Харківський,39,38028,2.0
8426000,5,248.0,1,0.0713678483400785,0.3894183423086505,0.5850972729404622,спец. проект,цегляний будинок,Харківський,5,33976,2.0
3791700,1,48.0,1,0.0713678483400785,0.0,0.5850972729404622,спец. проект,монолітно-каркасний,Харківський,5,78994,1.0
2757600,3,78.6,1,0.349598808135342,0.5646424733950354,0.5850972729404622,серія Т,утеплена панель,Харківський,38,35084,2.0
1378800,1,27.0,1,0.7559753651467324,0.3894183423086505,0.5850972729404622,гостинка,цегляний будинок,Харківський,40,51067,0.0
3447000,2,78.5,1,0.0713678483400785,0.3894183423086505,0.5850972729404622,спец. проект,цегляний будинок,Харківський,5,43911,2.0
2068200,1,33.0,1,0.0713678483400785,0.0,0.5850972729404622,спец. проект,монолітно-каркасний,Харківський,5,62673,0.0
5055600,1,47.2,1,0.0713678483400785,0.0,0.5850972729404622,спец. проект,монолітно-каркасний,Харківський,5,107110,1.0
2719300,1,31.0,1,0.0713678483400785,0.0,0.5850972729404622,спец. проект,монолітно-каркасний,Харківський,5,87719,1.0
2566100,1,46.3,1,0.0713678483400785,0.3894183423086505,0.5850972729404622,спец. проект,цегляний будинок,Харківський,5,55423,0.0
4021500,3,105.0,0,0.0713678483400785,0.3894183423086505,0.5850972729404622,спец. проект,цегляний будинок,Харківський,18,38300,2.0
5362000,3,71.6,1,0.5994847028790594,0.5646424733950354,0.5850972729404622,серія КТ,утеплена панель,Харківський,36,74888,1.0
2374600,3,72.0,1,0.5994847028790594,0.5646424733950354,0.5850972729404622,серія КТ,утеплена панель,Харківський,36,32981,2.0
7162100,5,129.0,1,0.0713678483400785,0.0,0.5850972729404622,спец. проект,монолітно-каркасний,Харківський,17,55520,0.0
2221400,3,73.0,1,0.212649533653184,0.5646424733950354,0.5850972729404622,серія 134,утеплена панель,Харківський,35,30430,2.0
2527800,2,52.3,1,0.0713678483400785,0.0,0.5850972729404622,спец. проект,монолітно-каркасний,Харківський,5,48333,0.0
1359650,1,28.0,0,0.7559753651467324,0.3894183423086505,0.5850972729404622,гостинка,цегляний будинок,Харківський,38,48559,0.0
2757600,3,72.0,1,0.479425538604203,0.5646424733950354,0.5850972729404622,серія 96,утеплена панель,Харківський,40,38300,2.0
2680962,2,52.0,0,0.479425538604203,0.5646424733950354,0.5850972729404622,серія 96,утеплена панель,Харківський,40,51557,0.0
3447000,3,72.0,1,0.5994847028790594,0.5646424733950354,0.5850972729404622,серія КТ,утеплена панель,Харківський,36,47875,0.0
2489500,2,50.0,1,0.479425538604203,0.5646424733950354,0.5850972729404622,серія 96,утеплена панель,Харківський,36,49790,0.0
2106500,2,52.0,1,0.479425538604203,0.5646424733950354,0.5850972729404622,серія 96,утеплена панель,Харківський,39,40510,2.0
3408700,4,133.0,1,0.0713678483400785,0.0,0.5850972729404622,спец. проект,монолітно-каркасний,Харківський,19,25629,2.0
2795900,2,53.0,1,0.5994847028790594,0.5646424733950354,0.5850972729404622,серія КТ,утеплена панель,Харківський,36,52753,0.0
2604400,3,72.0,1,0.5994847028790594,0.5646424733950354,0.5850972729404622,серія КТ,утеплена панель,Харківський,36,36172,2.0
2795900,3,69.0,1,0.479425538604203,0.5646424733950354,0.5850972729404622,серія 96,утеплена панель,Харківський,36,40520,2.0
2795900,4,93.0,1,0.479425538604203,0.5646424733950354,0.5850972729404622,серія 96,утеплена панель,Харківський,37,30063,2.0
9192000,5,176.4,0,0.0713678483400785,0.3894183423086505,0.5850972729404622,спец. проект,цегляний будинок,Харківський,5,52109,0.0
5208800,2,81.0,1,0.0713678483400785,0.0,0.5850972729404622,спец. проект,монолітно-каркасний,Харківський,17,64306,0.0
1110700,3,71.0,1,0.479425538604203,0.5646424733950354,0.5850972729404622,серія 96,утеплена панель,Харківський,37,15644,2.0
2949100,1,47.0,1,0.0713678483400785,0.0,0.5850972729404622,спец. проект,монолітно-каркасний,Харківський,7,62747,0.0
2489500,1,31.0,1,0.0713678483400785,0.0,0.5850972729404622,спец. проект,монолітно-каркасний,Харківський,5,80306,1.0
2259700,2,52.0,1,0.479425538604203,0.5646424733950354,0.5850972729404622,серія 96,утеплена панель,Харківський,37,43456,2.0
3217200,1,48.0,1,0.0713678483400785,0.0,0.5850972729404622,спец. проект,монолітно-каркасний,Харківський,7,67025,0.0
2267360,2,56.0,0,0.212649533653184,0.5646424733950354,0.5850972729404622,серія 134,утеплена панель,Харківський,40,40489,2.0
2872500,2,78.5,1,0.0713678483400785,0.3894183423086505,0.5850972729404622,спец. проект,цегляний будинок,Харківський,5,36592,2.0
2297962,2,60.0,1,0.5994847028790594,0.5646424733950354,0.5850972729404622,серія КТ,утеплена панель,Харківський,36,38299,2.0
9115400,3,126.1,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,11,72287,0.0
4768350,2,64.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,18,74505,0.0
4285770,3,71.0,1,0.6550778971785186,0.7173560908995228,0.7512804051402927,чеський проект,панельні,Черепанова гора,51,60363,0.0
2527800,2,41.5,0,0.8007650746487527,0.3894183423086505,0.7512804051402927,хрущівка,цегляний будинок,Черепанова гора,61,60911,0.0
9575000,2,71.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,134859,2.0
11107000,3,117.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,13,94932,0.0
10532500,3,125.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,11,84260,0.0
3251670,3,63.0,0,0.6550778971785186,0.7173560908995228,0.7512804051402927,чеський проект,панельні,Черепанова гора,51,51614,0.0
12256000,3,156.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,11,78564,0.0
9077100,2,117.8,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,11,77055,0.0
3944900,3,71.0,1,0.7073302780849811,0.3894183423086505,0.7512804051402927,сталінка,цегляний будинок,Черепанова гора,66,55562,0.0
21371400,5,174.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,122824,2.0
3255500,3,63.0,0,0.6550778971785186,0.7173560908995228,0.7512804051402927,чеський проект,панельні,Черепанова гора,51,51675,0.0
11298500,3,108.5,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,104134,2.0
31406000,5,228.0,1,0.0713678483400785,0.3894183423086505,0.7512804051402927,спец. проект,цегляний будинок,Черепанова гора,9,137746,2.0
11490000,3,110.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,13,104455,2.0
2949100,2,42.4,1,0.8007650746487527,0.3894183423086505,0.7512804051402927,хрущівка,цегляний будинок,Черепанова гора,59,69554,0.0
29874000,4,171.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,174702,2.0
11490000,4,126.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,13,91190,0.0
8387700,2,71.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,118137,2.0
6702500,2,79.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,13,84842,0.0
4787500,3,86.0,1,0.7073302780849811,0.3894183423086505,0.7512804051402927,сталінка,цегляний будинок,Черепанова гора,64,55669,0.0
6894000,1,72.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,95750,0.0
7468500,4,105.0,0,0.0713678483400785,0.3894183423086505,0.7512804051402927,спец. проект,цегляний будинок,Черепанова гора,46,71129,0.0
4021500,1,56.0,1,0.5408342133588315,0.3894183423086505,0.7512804051402927,дореволюційний,цегляний будинок,Черепанова гора,113,71812,0.0
118730000,4,270.0,0,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,439741,1.0
51705000,3,170.0,0,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,304147,1.0
13022000,4,173.9,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,11,74882,0.0
3791700,2,54.0,1,0.7073302780849811,0.3894183423086505,0.7512804051402927,сталінка,цегляний будинок,Черепанова гора,66,70217,0.0
14937000,2,130.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,11,114900,2.0
8103940,3,141.6,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,13,57231,0.0
7641020,3,133.5,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,13,57236,0.0
26810000,4,226.0,1,0.0713678483400785,0.3894183423086505,0.7512804051402927,спец. проект,цегляний будинок,Черепанова гора,9,118628,2.0
2872500,2,56.0,1,0.8007650746487527,0.3894183423086505,0.7512804051402927,хрущівка,цегляний будинок,Черепанова гора,64,51295,0.0
4787500,3,59.0,1,0.0713678483400785,0.3894183423086505,0.7512804051402927,спец. проект,цегляний будинок,Черепанова гора,51,81144,0.0
3600200,2,44.0,1,0.0713678483400785,0.3894183423086505,0.7512804051402927,спец. проект,цегляний будинок,Черепанова гора,42,81823,0.0
4730012,2,71.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,13,66620,0.0
2929950,2,52.0,1,0.0713678483400785,0.3894183423086505,0.7512804051402927,спец. проект,цегляний будинок,Черепанова гора,51,56345,0.0
11298500,2,108.3,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,104326,2.0
9766500,3,116.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,18,84194,0.0
15320000,3,176.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,87045,0.0
8043000,3,160.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,11,50269,0.0
15320000,4,110.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,139273,2.0
18192500,3,126.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,144385,2.0
12256000,1,78.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,157128,2.0
6511000,1,63.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,103349,2.0
2167780,1,30.0,1,0.8007650746487527,0.3894183423086505,0.7512804051402927,хрущівка,цегляний будинок,Черепанова гора,60,72259,0.0
8464300,4,141.6,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,13,59776,0.0
4787500,2,53.0,1,0.7073302780849811,0.3894183423086505,0.7512804051402927,сталінка,цегляний будинок,Черепанова гора,67,90330,0.0
10915500,2,87.6,1,0.0713678483400785,0.3894183423086505,0.7512804051402927,спец. проект,цегляний будинок,Черепанова гора,9,124606,2.0
4442762,2,65.4,0,0.0713678483400785,0.3894183423086505,0.7512804051402927,спец. проект,цегляний будинок,Черепанова гора,51,67932,0.0
10341000,3,107.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,96645,0.0
7545100,3,89.0,1,0.0713678483400785,0.3894183423086505,0.7512804051402927,спец. проект,цегляний будинок,Черепанова гора,51,84776,0.0
7621700,3,106.0,1,0.0713678483400785,0.3894183423086505,0.7512804051402927,спец. проект,цегляний будинок,Черепанова гора,46,71903,0.0
10341000,3,108.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,95750,0.0
29874000,3,171.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,174702,2.0
3868300,2,45.0,1,0.8007650746487527,0.3894183423086505,0.7512804051402927,хрущівка,цегляний будинок,Черепанова гора,64,85962,0.0
26810000,5,226.0,1,0.0713678483400785,0.3894183423086505,0.7512804051402927,спец. проект,цегляний будинок,Черепанова гора,9,118628,2.0
3064000,3,57.0,0,0.8007650746487527,0.3894183423086505,0.7512804051402927,хрущівка,цегляний будинок,Черепанова гора,61,53754,0.0
12256000,2,78.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,157128,2.0
3791700,3,70.0,0,0.7073302780849811,0.3894183423086505,0.7512804051402927,сталінка,цегляний будинок,Черепанова гора,66,54167,0.0
5323700,1,99.2,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,11,53666,0.0
12593040,3,137.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,91920,0.0
8043000,3,142.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,13,56641,0.0
5055600,2,53.0,1,0.7073302780849811,0.3894183423086505,0.7512804051402927,сталінка,цегляний будинок,Черепанова гора,67,95389,0.0
3447000,3,65.0,1,0.6550778971785186,0.7173560908995228,0.7512804051402927,чеський проект,панельні,Черепанова гора,51,53031,0.0
5285400,3,81.0,1,0.7073302780849811,0.3894183423086505,0.7512804051402927,сталінка,цегляний будинок,Черепанова гора,64,65252,0.0
3830000,2,58.0,1,0.7073302780849811,0.3894183423086505,0.7512804051402927,сталінка,цегляний будинок,Черепанова гора,66,66034,0.0
5745000,3,86.0,1,0.7073302780849811,0.3894183423086505,0.7512804051402927,сталінка,цегляний будинок,Черепанова гора,64,66802,0.0
4825800,2,71.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,13,67969,0.0
2872462,2,45.0,1,0.8007650746487527,0.3894183423086505,0.7512804051402927,хрущівка,цегляний будинок,Черепанова гора,60,63832,0.0
5093900,2,48.0,1,0.7073302780849811,0.3894183423086505,0.7512804051402927,сталінка,цегляний будинок,Черепанова гора,65,106123,2.0
8579200,3,160.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,11,53620,0.0
3293800,2,50.0,1,0.6550778971785186,0.7173560908995228,0.7512804051402927,чеський проект,панельні,Черепанова гора,51,65876,0.0
10341000,2,62.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,5,166790,2.0
4787500,2,71.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,13,67430,0.0
3447000,2,49.0,1,0.6550778971785186,0.7173560908995228,0.7512804051402927,чеський проект,панельні,Черепанова гора,51,70347,0.0
11451700,3,110.0,1,0.0713678483400785,0.0,0.7512804051402927,спец. проект,монолітно-каркасний,Черепанова гора,13,104106,2.0
2412900,1,29.0,1,0.7559753651467324,0.3894183423086505,0.7512804051402927,гостинка,цегляний будинок,Черепанова гора,47,83203,0.0
4404500,2,66.0,1,0.7559753651467324,0.3894183423086505,0.7512804051402927,гостинка,цегляний будинок,Черепанова гора,40,66735,0.0
4571871,2,71.91,1,0.0713678483400785,0.3894183423086505,0.7512804051402927,спец. проект,цегляний будинок,Черепанова гора,51,63578,0.0
2987400,3,63.0,1,0.6550778971785186,0.7173560908995228,0.7512804051402927,чеський проект,панельні,Черепанова гора,51,47419,0.0
2527800,1,34.0,1,0.8007650746487527,0.3894183423086505,0.7512804051402927,хрущівка,цегляний будинок,Черепанова гора,57,74347,0.0
3408700,2,56.0,1,0.7073302780849811,0.3894183423086505,0.5226872289306592,сталінка,цегляний будинок,Чоколівка,62,60870,2.0
2451200,1,49.3,1,0.0713678483400785,0.0,0.5226872289306592,спец. проект,монолітно-каркасний,Чоколівка,19,49720,1.0
2259700,2,50.0,1,0.1423717297922636,0.3894183423086505,0.5226872289306592,серія 87,цегляний будинок,Чоколівка,47,45194,1.0
3791700,4,80.0,0,0.1423717297922636,0.3894183423086505,0.5226872289306592,серія 87,цегляний будинок,Чоколівка,47,47396,1.0
2489500,3,58.0,1,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,62,42922,1.0
3217200,4,80.0,1,0.1423717297922636,0.3894183423086505,0.5226872289306592,серія 87,цегляний будинок,Чоколівка,47,40215,0.0
1915000,3,58.0,1,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,58,33017,0.0
1915000,1,30.0,1,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,62,63833,2.0
5706700,3,130.0,1,0.0713678483400785,0.0,0.5226872289306592,спец. проект,монолітно-каркасний,Чоколівка,19,43898,1.0
1531617,2,44.0,1,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,63,34809,0.0
1876700,2,41.0,1,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,59,45773,1.0
3638500,3,70.0,1,0.479425538604203,0.5646424733950354,0.5226872289306592,серія 96,утеплена панель,Чоколівка,42,51979,1.0
4213000,2,67.0,1,0.0713678483400785,0.0,0.5226872289306592,спец. проект,монолітно-каркасний,Чоколівка,16,62881,2.0
3140600,2,65.0,1,0.5994847028790594,0.5646424733950354,0.5226872289306592,серія КТ,утеплена панель,Чоколівка,19,48317,1.0
1570300,2,44.0,1,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,61,35689,0.0
1493662,1,31.0,1,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,60,48183,1.0
2144800,2,44.0,1,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,55,48745,1.0
4136400,3,83.0,1,0.0713678483400785,0.0,0.5226872289306592,спец. проект,монолітно-каркасний,Чоколівка,10,49836,1.0
1532000,2,45.0,1,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,63,34044,0.0
1570109,2,50.0,1,0.7073302780849811,0.3894183423086505,0.5226872289306592,сталінка,цегляний будинок,Чоколівка,64,31402,0.0
1072400,1,21.0,1,0.7559753651467324,0.3894183423086505,0.5226872289306592,гостинка,цегляний будинок,Чоколівка,46,51067,1.0
2681000,2,44.0,0,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,63,60932,2.0
1666050,2,31.1,1,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,62,53571,1.0
3255500,2,56.0,1,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,61,58134,2.0
2681000,1,55.0,1,0.0713678483400785,0.0,0.5226872289306592,спец. проект,монолітно-каркасний,Чоколівка,19,48745,1.0
6319500,3,122.0,1,0.0713678483400785,0.0,0.5226872289306592,спец. проект,монолітно-каркасний,Чоколівка,19,51799,1.0
5706700,4,130.0,1,0.0713678483400785,0.0,0.5226872289306592,спец. проект,монолітно-каркасний,Чоколівка,19,43898,1.0
4710900,2,114.0,1,0.0713678483400785,0.0,0.5226872289306592,спец. проект,монолітно-каркасний,Чоколівка,19,41324,0.0
1742650,2,46.0,1,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,58,37884,0.0
4519400,2,86.0,1,0.0713678483400785,0.0,0.5226872289306592,спец. проект,монолітно-каркасний,Чоколівка,15,52551,1.0
2681000,3,81.0,1,0.1423717297922636,0.3894183423086505,0.5226872289306592,серія 87,цегляний будинок,Чоколівка,47,33099,0.0
1378800,1,27.0,1,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,62,51067,1.0
8255757,3,200.0,1,0.0713678483400785,0.0,0.5226872289306592,спец. проект,монолітно-каркасний,Чоколівка,19,41279,0.0
2029900,1,31.8,1,0.479425538604203,0.5646424733950354,0.5226872289306592,серія 96,утеплена панель,Чоколівка,44,63833,2.0
1953300,2,44.0,0,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,63,44393,1.0
1532000,1,31.0,1,0.8007650746487527,0.3894183423086505,0.5226872289306592,хрущівка,цегляний будинок,Чоколівка,60,49419,1.0
4979000,2,66.9,1,0.0713678483400785,0.0,0.5226872289306592,спец. проект,монолітно-каркасний,Чоколівка,16,74425,2.0
2068200,1,38.0,1,0.1423717297922636,0.3894183423086505,0.5226872289306592,серія 87,цегляний будинок,Чоколівка,47,54426,1.0
30640000,5,210.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,9,145905,0.0
20107500,3,150.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,9,134050,0.0
11873000,3,92.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,9,129054,0.0
34470000,4,260.0,0,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,11,132577,0.0
24895000,3,120.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,9,207458,1.0
14171000,3,115.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,9,123226,0.0
30065500,4,170.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,11,176856,1.0
9575000,2,60.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,8,159583,1.0
37342500,3,150.0,0,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,11,248950,1.0
5362000,2,48.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,11,111708,0.0
22214000,3,120.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,11,185117,1.0
42130000,5,198.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,3,212778,1.0
57450000,5,280.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,11,205179,1.0
21065000,4,130.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,9,162038,1.0
19150000,4,130.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,11,147308,0.0
27576000,5,185.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,7,149059,0.0
19150000,4,130.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,7,147308,0.0
24895000,4,125.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,9,199160,1.0
19150000,4,125.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,8,153200,0.0
32555000,3,160.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,7,203469,1.0
33704000,4,165.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,11,204267,1.0
24129000,4,183.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,9,131852,0.0
10341000,2,84.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,13,123107,0.0
7660000,1,53.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,11,144528,0.0
17235000,3,117.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,7,147308,0.0
7085500,1,52.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,13,136260,0.0
20260700,3,113.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,7,179298,1.0
12256000,3,85.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,13,144188,0.0
19916000,4,120.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,9,165967,1.0
25048200,4,150.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,7,166988,1.0
16277500,4,111.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,10,146644,0.0
12256000,3,87.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,9,140874,0.0
37151000,5,236.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,9,157419,0.0
3255500,2,45.0,1,0.8007650746487527,0.3894183423086505,0.5333026735360201,хрущівка,цегляний будинок,Чорна гора,58,72344,2.0
12256000,3,81.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,9,151309,0.0
10724000,2,68.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,11,157706,0.0
19916000,3,120.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,9,165967,1.0
14554000,2,88.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,8,165386,1.0
10724000,3,86.0,1,0.0713678483400785,0.0,0.5333026735360201,спец. проект,монолітно-каркасний,Чорна гора,10,124698,0.0
